music_num,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
663,79,0.0599,0.654,180760,0.528,7.140000000000001e-05,F#,0.0975,-6.224,Minor,0.0412,82.014,4/4,0.376
664,27,0.775,0.633,198813,0.511,0.019,F,0.10300000000000001,-8.455,Major,0.035,96.06700000000001,4/4,0.304
665,46,0.9620000000000001,0.515,183813,0.307,0.9670000000000001,F,0.10800000000000001,-15.087,Major,0.0316,150.096,4/4,0.327
666,37,0.948,0.27699999999999997,351467,0.0182,0.271,C,0.125,-24.333000000000002,Major,0.0463,120.822,4/4,0.037000000000000005
667,36,0.738,0.359,150644,0.273,0.878,G,0.08900000000000001,-17.3,Major,0.0305,139.719,4/4,0.0387
668,32,0.893,0.226,200253,0.142,0.545,A#,0.11699999999999999,-18.006,Major,0.036000000000000004,171.668,4/4,0.325
669,36,0.391,0.591,219453,0.267,0.18,E,0.14300000000000002,-19.395,Major,0.0394,134.245,3/4,0.354
670,30,0.88,0.209,99280,0.301,0.938,E,0.11199999999999999,-11.716,Major,0.0347,71.03699999999999,3/4,0.0375
671,60,0.0386,0.8270000000000001,215513,0.6970000000000001,0.0,C#,0.0556,-4.288,Major,0.0808,100.01299999999999,4/4,0.799
672,26,0.986,0.228,315600,0.052000000000000005,0.856,C,0.102,-27.686999999999998,Minor,0.0367,69.63600000000001,4/4,0.0366
673,60,0.00108,0.8,144142,0.523,0.0,C#,0.35200000000000004,-6.577999999999999,Major,0.107,147.05700000000002,4/4,0.379
674,47,0.69,0.505,217187,0.32899999999999996,9.97e-06,C,0.111,-10.152999999999999,Minor,0.0299,90.462,3/4,0.307
675,79,0.000297,0.618,248336,0.8240000000000001,6.87e-05,C#,0.0649,-5.316,Major,0.0301,121.238,4/4,0.598
676,70,0.121,0.578,193243,0.5770000000000001,0.0,D,0.086,-5.997000000000001,Minor,0.20199999999999999,99.288,5/4,0.154
677,46,0.9840000000000001,0.0731,101200,0.0257,0.977,D,0.10800000000000001,-25.875999999999998,Minor,0.0509,64.749,3/4,0.0393
678,72,0.128,0.871,273087,0.552,0.0,E,0.272,-4.953,Minor,0.0509,141.97299999999998,4/4,0.27
679,35,0.0147,0.36700000000000005,330640,0.815,0.868,A,0.228,-8.74,Minor,0.0539,125.811,4/4,0.106
680,45,0.794,0.175,132436,0.2,0.917,D,0.578,-19.771,Minor,0.0398,75.11,3/4,0.0401
681,72,0.0037799999999999995,0.9,173640,0.649,2.06e-06,D,0.0873,-6.365,Major,0.19699999999999998,93.99,4/4,0.6579999999999999
682,69,0.4,0.679,266867,0.657,0.0,F,0.0497,-9.897,Major,0.0255,97.8,4/4,0.546
683,59,0.0048,0.593,275560,0.816,0.00121,G,0.0939,-6.461,Major,0.0421,115.029,4/4,0.37799999999999995
684,31,0.935,0.47600000000000003,137040,0.155,0.7440000000000001,G,0.131,-18.775,Major,0.0349,111.971,4/4,0.0323
685,68,0.158,0.654,309800,0.637,1.28e-05,A#,0.33799999999999997,-6.915,Minor,0.293,81.947,4/4,0.364
686,66,0.203,0.555,243773,0.619,0.0,C,0.265,-5.246,Major,0.0296,136.069,3/4,0.426
687,33,0.9279999999999999,0.205,73913,0.256,0.857,A,0.16,-10.542,Minor,0.0353,37.191,3/4,0.18899999999999997
688,35,0.973,0.28,119107,0.0377,0.935,A,0.0926,-20.095,Minor,0.0369,66.315,3/4,0.0566
689,35,0.262,0.48700000000000004,197773,0.456,0.847,D,0.102,-12.728,Major,0.0328,95.946,3/4,0.07200000000000001
690,42,0.5760000000000001,0.366,172864,0.35600000000000004,0.8540000000000001,C,0.142,-15.685,Major,0.0417,113.071,4/4,0.128
691,58,0.18100000000000002,0.92,206267,0.731,0.0,E,0.121,-4.996,Minor,0.27399999999999997,132.086,4/4,0.47600000000000003
692,47,0.893,0.21899999999999997,132773,0.138,0.6659999999999999,C#,0.09,-16.767,Minor,0.0428,119.626,4/4,0.0649
693,67,0.588,0.537,190320,0.315,2.2899999999999998e-05,F,0.20600000000000002,-13.79,Major,0.0271,86.81299999999999,4/4,0.575
694,49,0.642,0.504,178213,0.38,0.857,F#,0.0697,-11.825999999999999,Minor,0.037000000000000005,123.911,4/4,0.0535
695,27,0.5670000000000001,0.643,176787,0.539,0.61,A#,0.294,-12.327,Minor,0.0388,143.987,4/4,0.6459999999999999
696,25,0.6709999999999999,0.19899999999999998,134533,0.068,0.466,A,0.0868,-21.616999999999997,Minor,0.0317,100.786,4/4,0.034
697,27,0.431,0.415,175627,0.293,0.892,C,0.11199999999999999,-19.269000000000002,Minor,0.0495,102.095,4/4,0.0361
698,38,0.0016699999999999998,0.0974,335293,0.20600000000000002,0.888,E,0.11199999999999999,-16.179000000000002,Minor,0.0462,88.795,3/4,0.0238
699,37,0.556,0.364,204693,0.33,0.0328,C#,0.10300000000000001,-10.513,Major,0.0328,84.126,4/4,0.25
700,61,0.0295,0.6970000000000001,274533,0.608,0.0,E,0.276,-10.975999999999999,Minor,0.0463,133.879,4/4,0.725
701,63,0.879,0.49700000000000005,197933,0.348,0.7959999999999999,A,0.722,-10.593,Major,0.0285,82.176,4/4,0.22699999999999998
702,44,0.8640000000000001,0.16399999999999998,349373,0.242,0.31,F,0.0755,-14.897,Major,0.0351,95.49600000000001,4/4,0.0723
703,56,0.057999999999999996,0.7759999999999999,180467,0.9,0.0,C,0.256,-3.97,Major,0.0382,127.051,4/4,0.963
704,56,0.653,0.738,226220,0.44299999999999995,0.0,F,0.10300000000000001,-9.613999999999999,Minor,0.0707,127.084,4/4,0.687
705,28,0.8220000000000001,0.405,73493,0.125,0.929,G,0.122,-13.708,Minor,0.0329,100.087,4/4,0.0636
706,75,0.071,0.375,338853,0.862,0.0,B,0.21100000000000002,-3.363,Minor,0.255,159.841,4/4,0.478
707,80,0.248,0.6970000000000001,229413,0.467,0.0,A,0.0941,-7.5360000000000005,Major,0.0715,82.081,4/4,0.5720000000000001
708,64,0.0375,0.672,240426,0.29100000000000004,3.89e-06,G#,0.0925,-7.843,Major,0.0897,100.961,4/4,0.41700000000000004
709,63,0.00443,0.727,154000,0.86,0.0,D#,0.0718,-2.7119999999999997,Major,0.0641,133.995,4/4,0.747
710,31,0.0825,0.278,365560,0.455,0.852,C#,0.162,-16.986,Major,0.0734,134.72299999999998,4/4,0.0557
711,36,0.972,0.174,119733,0.146,0.8009999999999999,A,0.14300000000000002,-14.645,Minor,0.0366,67.2,3/4,0.0367
712,35,0.271,0.163,173413,0.345,0.8009999999999999,G,0.0737,-13.539000000000001,Major,0.0424,157.752,4/4,0.0362
713,33,0.488,0.569,161493,0.434,0.5670000000000001,D,0.109,-7.521,Major,0.0298,99.90100000000001,4/4,0.348
714,38,0.927,0.11800000000000001,195387,0.129,0.919,G,0.114,-18.999000000000002,Minor,0.0412,87.846,4/4,0.0741
715,77,0.00868,0.565,212647,0.8490000000000001,4.68e-06,C,0.12,-3.516,Minor,0.0517,102.03399999999999,4/4,0.42700000000000005
716,33,0.863,0.06,304013,0.11800000000000001,0.915,A,0.109,-20.184,Minor,0.0373,65.794,3/4,0.0352
717,66,0.11599999999999999,0.568,173419,0.643,3.570000000000001e-05,F,0.14,-6.035,Minor,0.27899999999999997,103.353,5/4,0.708
718,32,0.733,0.319,122170,0.473,0.948,B,0.0672,-12.936,Minor,0.0434,109.61399999999999,4/4,0.395
719,87,0.048,0.632,198933,0.8320000000000001,0.0,G,0.0705,-1.9480000000000002,Minor,0.154,182.18400000000003,4/4,0.784
720,35,0.9840000000000001,0.26899999999999996,120133,0.0438,0.871,A,0.10400000000000001,-25.666999999999998,Minor,0.0585,74.15899999999999,4/4,0.0555
721,63,0.0424,0.508,201853,0.895,0.0,A,0.198,-3.745,Major,0.0414,168.94099999999997,4/4,0.495
722,26,0.9590000000000001,0.213,55480,0.11,0.9059999999999999,F,0.107,-15.751,Major,0.04,79.202,4/4,0.115
723,56,0.00619,0.149,412424,0.0482,0.904,F,0.124,-15.953,Major,0.0474,105.333,5/4,0.0224
724,62,0.6629999999999999,0.38799999999999996,204213,0.595,5.5799999999999994e-05,C#,0.17800000000000002,-9.799,Major,0.0325,190.043,4/4,0.596
725,35,0.657,0.223,121747,0.0777,0.8640000000000001,G#,0.102,-29.013,Major,0.0359,70.67699999999999,3/4,0.0455
726,66,0.78,0.7809999999999999,171789,0.452,3e-06,F,0.0902,-9.798,Minor,0.26,163.899,4/4,0.46299999999999997
727,39,0.927,0.20800000000000002,111400,0.131,0.86,F,0.0946,-23.774,Major,0.040999999999999995,82.57799999999999,3/4,0.032
728,59,0.0406,0.862,271160,0.515,0.0,E,0.361,-7.305,Minor,0.266,82.99,4/4,0.821
729,66,0.32899999999999996,0.639,194483,0.664,1.53e-06,F,0.382,-4.926,Major,0.0357,116.02799999999999,4/4,0.35100000000000003
730,69,0.716,0.688,318525,0.473,4.46e-05,G#,0.10400000000000001,-9.059,Major,0.16699999999999998,84.958,4/4,0.299
731,24,0.7929999999999999,0.0751,532440,0.10400000000000001,0.934,B,0.307,-23.939,Minor,0.0399,177.044,3/4,0.0325
732,63,0.174,0.659,192732,0.589,0.0,G#,0.095,-4.004,Major,0.0541,72.015,4/4,0.33899999999999997
733,20,0.44799999999999995,0.392,156348,0.207,0.773,A#,0.65,-13.449000000000002,Major,0.0305,60.129,4/4,0.281
734,32,0.9470000000000001,0.131,173920,0.0157,0.9670000000000001,F,0.0849,-33.695,Major,0.0499,76.331,3/4,0.0338
735,44,0.6859999999999999,0.201,200651,0.212,0.153,F,0.0754,-13.177,Major,0.0493,103.664,4/4,0.0325
736,37,0.805,0.233,176294,0.406,0.42,A,0.0847,-10.945,Minor,0.0327,144.91899999999998,3/4,0.336
737,64,0.308,0.797,169604,0.507,0.0,C#,0.10800000000000001,-9.214,Major,0.0694,102.069,4/4,0.447
738,80,0.111,0.872,205352,0.591,0.0,F#,0.14400000000000002,-6.952000000000001,Minor,0.359,131.982,4/4,0.696
739,66,0.10300000000000001,0.638,214560,0.7,0.0,A#,0.139,-5.184,Major,0.034,134.064,4/4,0.726
740,26,0.914,0.5429999999999999,163947,0.0383,0.5820000000000001,A,0.0974,-18.839000000000002,Major,0.040999999999999995,94.699,4/4,0.185
741,62,0.106,0.664,217280,0.909,0.0,B,0.324,-2.403,Minor,0.0521,125.01100000000001,4/4,0.8370000000000001
742,37,0.951,0.10099999999999999,242533,0.0905,0.943,A,0.0677,-16.992,Minor,0.0415,87.016,4/4,0.0389
743,37,0.6920000000000001,0.0805,272773,0.061,0.963,F,0.11199999999999999,-27.601,Major,0.0438,62.269,5/4,0.0337
744,38,0.841,0.23199999999999998,139733,0.11699999999999999,4.39e-06,G,0.184,-26.139,Major,0.0436,90.729,3/4,0.0511
745,31,0.8320000000000001,0.109,258600,0.105,0.9590000000000001,G,0.109,-20.68,Major,0.0386,89.021,4/4,0.0383
746,34,0.509,0.192,356836,0.10800000000000001,0.847,F,0.0928,-22.46,Minor,0.0362,67.083,4/4,0.0542
747,82,0.157,0.532,208373,0.8690000000000001,0.0050799999999999994,B,0.136,-5.093999999999999,Major,0.172,159.803,4/4,0.42200000000000004
748,71,0.273,0.754,287440,0.366,9.04e-05,G#,0.106,-10.07,Major,0.0312,91.147,4/4,0.469
749,26,0.938,0.32799999999999996,115453,0.40299999999999997,0.373,G,0.0615,-7.12,Major,0.0291,107.236,3/4,0.135
750,41,0.21,0.15,373427,0.451,0.757,C#,0.392,-15.855,Major,0.0482,80.04899999999999,4/4,0.08900000000000001
751,59,0.0921,0.76,336800,0.779,0.0028399999999999996,F,0.0798,-6.638999999999999,Minor,0.0317,98.382,4/4,0.956
752,38,0.0211,0.502,128707,0.5920000000000001,0.943,F,0.17300000000000001,-11.634,Minor,0.0352,100.05,4/4,0.218
753,34,0.6609999999999999,0.221,151293,0.207,0.92,D,0.159,-15.21,Major,0.0383,50.842,4/4,0.0347
754,29,0.851,0.7020000000000001,344880,0.53,0.86,B,0.267,-15.565999999999999,Minor,0.0315,120.021,4/4,0.332
755,25,0.937,0.32299999999999995,157267,0.364,0.95,D#,0.278,-16.198,Minor,0.0608,128.22,3/4,0.287
756,39,0.941,0.17,427693,0.0713,0.603,F,0.0914,-21.138,Major,0.0386,91.61,4/4,0.0398
757,63,0.0353,0.35200000000000004,318533,0.698,0.0,G,0.113,-6.278,Major,0.0303,142.57,4/4,0.256
758,67,0.18899999999999997,0.914,275872,0.7809999999999999,0.0,A,0.126,-5.4670000000000005,Minor,0.302,140.09,4/4,0.8059999999999999
759,31,0.978,0.196,208187,0.18,0.917,C#,0.13699999999999998,-16.479,Major,0.0377,115.802,3/4,0.0341
760,77,0.00207,0.836,213358,0.579,0.0,A,0.11,-6.164,Major,0.243,85.486,4/4,0.431
761,39,0.857,0.166,126455,0.0651,0.9009999999999999,G,0.11199999999999999,-27.546,Minor,0.0413,73.21300000000001,3/4,0.032
762,65,0.615,0.565,321951,0.642,0.358,C,0.138,-7.21,Major,0.05,122.98899999999999,4/4,0.539
763,35,0.8909999999999999,0.156,219667,0.106,0.945,D#,0.154,-21.061,Minor,0.0373,107.22,3/4,0.0346
764,28,0.474,0.134,90493,0.158,0.981,D,0.111,-19.157,Major,0.0447,143.8,3/4,0.0302
765,71,0.337,0.569,183265,0.37799999999999995,8.690000000000001e-05,B,0.128,-12.359000000000002,Minor,0.413,80.428,4/4,0.0617
766,66,0.00159,0.642,227344,0.823,0.0,C,0.0776,-5.7170000000000005,Major,0.0289,122.977,4/4,0.431
767,60,0.0635,0.594,173516,0.823,0.0,A,0.095,-5.21,Major,0.332,97.101,4/4,0.6629999999999999
768,62,0.564,0.778,181244,0.431,0.0,C,0.127,-6.454,Minor,0.0482,96.464,4/4,0.843
769,60,0.115,0.841,158493,0.502,0.00039,C#,0.591,-7.744,Minor,0.0394,103.00200000000001,4/4,0.16899999999999998
770,59,0.865,0.457,225904,0.303,0.0,F,0.11900000000000001,-7.744,Major,0.0547,79.613,4/4,0.359
771,64,0.111,0.569,301769,0.8809999999999999,0.0,B,0.655,-5.875,Minor,0.366,148.07,4/4,0.812
772,63,0.0284,0.583,181733,0.633,0.0,F#,0.0697,-8.033999999999999,Minor,0.34,131.981,4/4,0.501
773,48,0.935,0.16699999999999998,171219,0.0288,0.9520000000000001,G#,0.0829,-35.978,Major,0.0444,126.167,3/4,0.0298
774,27,0.768,0.396,288987,0.41200000000000003,0.835,C#,0.12300000000000001,-8.828,Major,0.0288,137.345,4/4,0.31
775,29,0.731,0.302,55293,0.253,0.7090000000000001,A,0.196,-13.815999999999999,Minor,0.0599,115.455,1/4,0.0348
776,60,0.0225,0.44299999999999995,212885,0.7190000000000001,0.0,F,0.22699999999999998,-5.555,Major,0.033,155.895,4/4,0.5589999999999999
777,69,0.0409,0.7090000000000001,191139,0.917,0.0,A,0.0839,-3.315,Major,0.18899999999999997,125.042,4/4,0.515
778,35,0.626,0.303,273720,0.248,0.875,A,0.165,-14.850999999999999,Minor,0.0337,103.553,4/4,0.0373
779,57,0.00143,0.632,196893,0.639,0.0,F,0.221,-5.938,Major,0.0259,95.506,4/4,0.733
780,68,0.00216,0.353,205280,0.6859999999999999,0.0,G,0.12300000000000001,-5.704,Minor,0.0534,94.47,4/4,0.177
781,57,0.0618,0.43200000000000005,293827,0.6559999999999999,6.01e-05,G,0.391,-6.888999999999999,Major,0.0419,130.276,4/4,0.171
782,63,0.7170000000000001,0.345,237973,0.313,0.000822,E,0.1,-10.097999999999999,Major,0.0681,207.96900000000002,4/4,0.16399999999999998
783,60,0.0747,0.7979999999999999,236400,0.904,6.62e-06,C,0.0522,-3.3160000000000003,Minor,0.0476,135.00799999999998,4/4,0.966
784,41,0.758,0.39399999999999996,245640,0.248,0.87,C,0.128,-19.553,Minor,0.0343,120.855,4/4,0.209
785,36,0.449,0.14800000000000002,214933,0.13,0.7659999999999999,F#,0.135,-28.488000000000003,Major,0.0446,139.944,4/4,0.0483
786,39,0.883,0.138,284720,0.0302,0.9179999999999999,E,0.251,-27.728,Minor,0.0428,141.32,3/4,0.0376
787,61,0.0894,0.831,211963,0.528,2.58e-05,D,0.396,-7.635,Major,0.534,153.987,4/4,0.23199999999999998
788,59,0.00235,0.624,225253,0.599,0.0967,B,0.218,-7.303,Minor,0.0314,79.982,4/4,0.657
789,25,0.904,0.125,134133,0.10300000000000001,0.8490000000000001,A#,0.10800000000000001,-20.13,Minor,0.0384,96.89,3/4,0.0572
790,32,0.7070000000000001,0.183,135969,0.349,0.897,C#,0.127,-12.052999999999999,Major,0.0326,83.869,4/4,0.035
791,67,0.00112,0.797,279507,0.608,7.659999999999999e-05,F#,0.0748,-6.096,Minor,0.0583,128.0,4/4,0.40299999999999997
792,75,0.109,0.773,220587,0.75,0.0,G#,0.174,-4.0089999999999995,Minor,0.11699999999999999,123.426,4/4,0.7829999999999999
793,32,0.8320000000000001,0.223,228463,0.345,0.000941,D#,0.264,-9.385,Minor,0.0423,77.248,1/4,0.0935
794,68,0.701,0.546,218502,0.41100000000000003,9.73e-05,D,0.0955,-9.308,Major,0.0475,79.785,4/4,0.528
795,30,0.595,0.141,213667,0.28800000000000003,0.927,F,0.0612,-17.162,Major,0.0372,72.432,4/4,0.32899999999999996
796,62,0.0232,0.573,178920,0.875,0.0,D,0.35600000000000004,-4.0569999999999995,Minor,0.0523,149.974,4/4,0.235
797,29,0.977,0.609,97453,0.139,0.9490000000000001,F,0.131,-22.255,Major,0.0516,149.841,4/4,0.442
798,71,0.37200000000000005,0.57,242293,0.42200000000000004,0.0,C#,0.127,-7.561,Minor,0.0422,113.007,4/4,0.16899999999999998
799,58,0.0112,0.644,222053,0.725,0.0,B,0.146,-4.622,Major,0.0701,77.977,4/4,0.584
800,89,0.163,0.599,263400,0.44799999999999995,0.0,G#,0.106,-6.312,Major,0.0232,95.05,3/4,0.168
801,68,0.596,0.653,213947,0.621,0.0,B,0.0811,-5.721,Minor,0.0409,100.006,4/4,0.466
802,61,0.282,0.639,178457,0.531,1.45e-06,E,0.111,-5.531000000000001,Major,0.0277,112.926,4/4,0.318
803,36,0.065,0.428,113267,0.6779999999999999,7.2e-05,G,0.154,-10.412,Major,0.0796,127.507,4/4,0.193
804,33,0.8140000000000001,0.313,112133,0.29,0.94,G#,0.111,-14.445,Major,0.0373,103.48100000000001,3/4,0.0367
805,24,0.821,0.115,97106,0.28,0.9640000000000001,G,0.0827,-22.153000000000002,Major,0.04,80.36399999999999,4/4,0.0352
806,35,0.958,0.264,314613,0.303,0.905,C,0.226,-12.487,Major,0.0314,103.209,3/4,0.162
807,39,0.607,0.106,150667,0.122,0.9209999999999999,E,0.0954,-20.328,Major,0.0497,68.873,3/4,0.0294
808,42,0.368,0.213,221973,0.515,0.883,D,0.078,-13.76,Major,0.06,156.033,4/4,0.0478
809,36,0.8440000000000001,0.0681,306760,0.14400000000000002,0.8370000000000001,A,0.102,-21.665,Minor,0.0432,74.84100000000001,1/4,0.0391
810,28,0.98,0.48200000000000004,138347,0.435,0.845,G,0.21899999999999997,-13.45,Major,0.04,94.979,4/4,0.046
811,35,0.8290000000000001,0.19,73507,0.44299999999999995,0.961,C,0.0887,-13.804,Major,0.0731,191.40099999999998,3/4,0.0787
812,47,0.813,0.19899999999999998,58920,0.156,0.862,G,0.348,-16.916,Major,0.0388,137.234,3/4,0.18
813,3,0.0634,0.214,185000,0.153,0.8909999999999999,G#,0.125,-16.124000000000002,Major,0.0384,179.769,4/4,0.0339
814,42,0.701,0.163,195827,0.0917,0.956,D,0.129,-24.57,Minor,0.0385,109.223,3/4,0.0505
815,64,0.745,0.56,199547,0.275,0.0,C#,0.16399999999999998,-8.599,Major,0.0354,132.51,5/4,0.38799999999999996
816,61,0.105,0.667,220987,0.797,0.0,B,0.17,-6.0120000000000005,Minor,0.35,180.015,4/4,0.816
817,58,0.0365,0.757,219951,0.856,0.0,F,0.21100000000000002,-5.15,Minor,0.0626,139.969,4/4,0.8340000000000001
818,79,0.00253,0.8009999999999999,278387,0.9079999999999999,0.000655,D,0.0698,-6.553999999999999,Major,0.221,87.279,4/4,0.805
819,52,0.525,0.11699999999999999,158173,0.28600000000000003,0.915,B,0.0761,-19.59,Minor,0.0439,91.74700000000001,4/4,0.0407
820,79,0.0127,0.447,232800,0.6679999999999999,0.0,E,0.152,-4.683,Major,0.0294,82.904,4/4,0.0695
821,60,0.0369,0.823,211643,0.49,1.16e-06,G,0.0807,-8.391,Major,0.429,165.949,4/4,0.307
822,38,0.711,0.19,325714,0.226,0.909,E,0.0926,-17.993,Minor,0.0362,83.993,4/4,0.0996
823,61,0.501,0.40700000000000003,258093,0.5579999999999999,0.0,C,0.09300000000000001,-4.753,Major,0.0347,113.666,4/4,0.14300000000000002
824,70,0.14400000000000002,0.601,208760,0.583,9.73e-05,G#,0.183,-5.725,Minor,0.263,148.785,4/4,0.32
825,71,0.0938,0.675,238667,0.8490000000000001,0.0,C,0.121,-3.841,Major,0.0675,100.111,4/4,0.6809999999999999
826,72,0.0109,0.907,195547,0.65,0.000424,F#,0.107,-5.6610000000000005,Minor,0.312,147.026,4/4,0.626
827,62,0.019,0.8029999999999999,217846,0.914,1.72e-06,C,0.46299999999999997,-3.2969999999999997,Major,0.19899999999999998,130.067,4/4,0.695
828,69,0.225,0.5870000000000001,201707,0.767,0.0,C,0.11199999999999999,-5.712999999999999,Major,0.0449,100.38,4/4,0.664
829,65,0.0293,0.813,208160,0.563,0.0,G,0.125,-7.082999999999999,Major,0.26899999999999996,83.009,4/4,0.7609999999999999
830,33,0.316,0.373,125918,0.264,0.677,G,0.11,-17.43,Minor,0.0264,77.984,4/4,0.0847
831,64,0.021,0.782,161200,0.495,0.0,D,0.10400000000000001,-8.722999999999999,Major,0.0436,134.016,4/4,0.365
832,62,0.00648,0.551,211720,0.741,0.00603,G#,0.0707,-4.245,Major,0.028999999999999998,79.984,4/4,0.39899999999999997
833,44,0.868,0.184,106307,0.0629,0.96,A,0.111,-21.628,Minor,0.0351,135.15200000000002,4/4,0.0377
834,30,0.737,0.0821,179000,0.0392,0.9009999999999999,B,0.142,-27.045,Minor,0.0412,84.044,3/4,0.0346
835,32,0.28600000000000003,0.41200000000000003,376013,0.516,0.8390000000000001,G#,0.217,-14.673,Major,0.0454,99.947,4/4,0.0576
836,74,0.0196,0.7490000000000001,191667,0.78,0.0,C#,0.0901,-4.3069999999999995,Minor,0.0636,92.007,4/4,0.905
837,32,0.9129999999999999,0.198,122907,0.0712,0.9420000000000001,E,0.0976,-26.588,Major,0.0433,70.575,4/4,0.049
838,77,0.836,0.773,169973,0.43700000000000006,2.42e-05,A,0.544,-8.281,Major,0.0963,103.861,4/4,0.7070000000000001
839,35,0.731,0.365,130560,0.179,0.457,E,0.11800000000000001,-22.325,Minor,0.0323,107.928,3/4,0.305
840,60,0.0953,0.6,243187,0.653,0.0,C#,0.122,-8.309,Minor,0.0594,119.994,4/4,0.43
841,75,0.20199999999999999,0.611,347520,0.799,0.0277,C,0.12300000000000001,-5.718999999999999,Major,0.0641,101.038,4/4,0.51
842,57,0.294,0.685,184160,0.594,3.69e-06,D,0.358,-10.905999999999999,Major,0.0289,121.76100000000001,4/4,0.853
843,82,0.0232,0.461,261154,0.8340000000000001,1.1400000000000001e-05,D,0.14,-4.868,Major,0.0989,135.007,4/4,0.47100000000000003
844,34,0.948,0.10099999999999999,175653,0.0816,0.595,D,0.11199999999999999,-18.504,Minor,0.0407,70.616,3/4,0.0386
845,31,0.5539999999999999,0.408,114507,0.591,0.861,F,0.34700000000000003,-13.65,Minor,0.0334,89.935,4/4,0.215
846,30,0.22699999999999998,0.0871,178640,0.0485,0.855,E,0.319,-29.749000000000002,Minor,0.0418,84.79899999999999,4/4,0.0345
847,56,0.0341,0.706,238427,0.861,0.0,B,0.127,-6.684,Major,0.154,119.946,4/4,0.9229999999999999
848,31,0.956,0.065,247827,0.0175,0.935,F#,0.105,-25.401999999999997,Minor,0.0417,66.62,4/4,0.0338
849,32,0.5820000000000001,0.122,98627,0.406,0.8170000000000001,A,0.0568,-14.517000000000001,Minor,0.049,76.904,4/4,0.0315
850,59,0.0181,0.932,192773,0.8190000000000001,6.81e-06,G#,0.0577,-3.484,Minor,0.203,119.941,4/4,0.556
851,76,0.0143,0.924,236615,0.444,0.0,C#,0.26,-8.227,Major,0.243,136.088,4/4,0.314
852,73,0.41200000000000003,0.7120000000000001,186933,0.41600000000000004,0.0,C,0.331,-3.87,Major,0.0294,138.179,4/4,0.551
853,28,0.4,0.17,231987,0.19699999999999998,0.172,A,0.252,-19.707,Minor,0.0366,128.808,3/4,0.0776
854,64,0.0957,0.55,207174,0.8740000000000001,0.0,C#,0.0618,-3.9539999999999997,Minor,0.136,117.926,4/4,0.47600000000000003
855,27,0.948,0.17,123013,0.14300000000000002,0.9209999999999999,C#,0.304,-16.480999999999998,Major,0.0378,133.732,4/4,0.0604
856,68,0.00533,0.8170000000000001,294463,0.797,7.77e-06,C#,0.0551,-4.395,Minor,0.084,119.977,4/4,0.36200000000000004
857,61,0.32799999999999996,0.562,235733,0.797,0.0,D,0.0752,-5.386,Major,0.0356,110.04899999999999,4/4,0.29600000000000004
858,58,0.983,0.127,246627,0.011000000000000001,0.972,G,0.0967,-33.27,Minor,0.0364,71.19800000000001,4/4,0.0367
859,69,0.539,0.584,218760,0.636,5.94e-06,A#,0.871,-6.654,Major,0.0517,129.24,4/4,0.337
860,40,0.799,0.19399999999999998,169013,0.0463,0.95,A,0.138,-26.426,Minor,0.0389,66.55,5/4,0.0371
861,58,0.158,0.67,194960,0.731,9.59e-06,C#,0.40299999999999997,-5.428,Minor,0.0846,135.997,4/4,0.84
862,58,0.124,0.7490000000000001,198922,0.701,0.0,A,0.0528,-5.782,Major,0.251,174.013,4/4,0.8909999999999999
863,72,0.484,0.37200000000000005,348853,0.47700000000000004,0.0,G,0.0844,-9.838,Minor,0.0497,101.09700000000001,4/4,0.254
864,28,0.8590000000000001,0.114,140957,0.11199999999999999,0.909,C,0.0973,-17.295,Major,0.0417,93.99600000000001,3/4,0.039
865,61,0.161,0.502,274670,0.6990000000000001,0.0,G#,0.0647,-5.516,Major,0.16699999999999998,179.87099999999998,4/4,0.419
866,31,0.0527,0.287,136813,0.672,0.392,C#,0.124,-6.432,Major,0.0385,87.556,4/4,0.469
867,47,0.914,0.221,90187,0.0727,0.43200000000000005,G,0.23399999999999999,-26.590999999999998,Major,0.0389,85.486,3/4,0.0476
868,27,0.919,0.182,298733,0.109,0.0739,A,0.264,-23.913,Minor,0.0517,82.786,4/4,0.0592
869,73,0.0372,0.706,217405,0.5589999999999999,0.0,E,0.379,-5.216,Minor,0.0416,78.53399999999999,4/4,0.252
870,31,0.602,0.113,70027,0.256,0.912,D,0.115,-17.291,Minor,0.0345,73.531,3/4,0.0769
871,68,0.42100000000000004,0.38,189333,0.5529999999999999,2.63e-06,G,0.0788,-6.621,Major,0.0653,179.62900000000002,4/4,0.384
872,78,0.0389,0.738,212640,0.868,0.0017100000000000001,B,0.38799999999999996,-4.373,Minor,0.0731,122.00299999999999,4/4,0.336
873,34,0.986,0.14800000000000002,196280,0.0439,0.9059999999999999,C,0.0744,-23.335,Minor,0.0324,72.942,4/4,0.052000000000000005
874,70,0.11900000000000001,0.82,292910,0.696,0.0,G,0.231,-4.918,Minor,0.182,144.981,4/4,0.617
875,53,0.7929999999999999,0.337,160253,0.11900000000000001,0.794,G,0.161,-21.436999999999998,Major,0.0382,80.265,4/4,0.209
876,66,0.23800000000000002,0.792,244200,0.825,0.0,B,0.18600000000000003,-0.36200000000000004,Minor,0.23,91.90700000000001,4/4,0.696
877,27,0.7759999999999999,0.32799999999999996,104360,0.544,0.747,F,0.15,-7.261,Minor,0.0363,171.644,3/4,0.28600000000000003
